time,1.0_perc,3.0_perc,5.0_perc,7.0_perc,8.0_perc,9.0_perc,10.0_perc,11.0_perc,13.0_perc,14.0_perc,15.0_perc,16.0_perc,17.0_perc,18.0_perc,19.0_perc,20.0_perc,21.0_perc,29.0_perc,34.0_perc,35.0_perc,36.0_perc,42.0_perc,43.0_perc,48.0_perc,61.0_perc,62.0_perc,63.0_perc,64.0_perc,65.0_perc,66.0_perc,67.0_perc,68.0_perc,69.0_perc,70.0_perc,72.0_perc,73.0_perc,74.0_perc,76.0_perc,77.0_perc,78.0_perc,79.0_perc,82.0_perc,84.0_perc,85.0_perc,100.0_perc,101.0_perc,103.0_perc,104.0_perc,105.0_perc,111.0_perc,117.0_perc,120.0_perc,121.0_perc,135.0_perc,136.0_perc,137.0_perc,147.0_perc,159.0_perc,165.0_perc,202.0_perc,207.0_perc,217.0_perc,248.0_perc,249.0_perc,250.0_perc,251.0_perc,254.0_perc,255.0_perc,257.0_perc,258.0_perc,259.0_perc,260.0_perc,261.0_perc,262.0_perc,263.0_perc,264.0_perc,265.0_perc,266.0_perc,267.0_perc,268.0_perc,269.0_perc,270.0_perc,271.0_perc
2017-09-20,0.0946060434905394,0.03981926009601807,0.048291443095170854,0.01863880259813612,0.019768426998023156,0.012708274498729173,0.025416548997458346,0.015532335498446766,0.005083309799491669,0.0,0.004236091499576391,0.024004518497599547,0.005365715899463428,0.019768426998023156,0.040384072295961596,0.02315730019768427,0.014967523298503248,0.008472182999152781,0.12821236938717875,0.0,0.028523016097147698,0.015814741598418527,0.0,0.014967523298503248,0.033606325896639366,0.0036712792996328723,0.005648121999435188,0.006212934199378707,0.009036995199096301,0.0,0.11493928268850608,0.015532335498446766,0.0,0.008189776899181022,0.0048009036995199095,0.0048009036995199095,0.014685117198531489,0.0016944365998305564,0.0073425585992657446,0.00931940129906806,0.006777746399322226,0.0005648121999435188,0.0,0.009036995199096301,0.0,0.0,0.008189776899181022,0.005365715899463428,0.010166619598983339,0.0,0.0,0.015249929398475007,0.0,0.02824060999717594,0.01750917819824908,0.00875458909912454,0.008189776899181022,0.0,0.005365715899463428,0.0,0.0,0.0,0.002824060999717594,0.002824060999717594,0.0073425585992657446,0.015249929398475007,0.0011296243998870376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,0.06830477908025248,0.059738503155996395,0.04147880973850315,0.0175834084761046,0.017132551848512173,0.011947700631199279,0.022993688007213707,0.01127141568981064,0.002254283137962128,0.0,0.012173128944995492,0.033137962128043284,0.011947700631199279,0.018935978358881875,0.05004508566275924,0.012398557258791704,0.015554553651938684,0.009017132551848512,0.10978358881875563,0.0,0.029531109107303877,0.013525698827772768,0.0,0.015103697024346259,0.033588818755635706,0.005861136158701533,0.004959422903516681,0.004959422903516681,0.017357980162308388,0.0,0.1021190261496844,0.010144274120829576,0.0,0.005861136158701533,0.007213706041478809,0.009467989179440937,0.021190261496844005,0.0002254283137962128,0.005184851217312894,0.008115419296663661,0.010144274120829576,0.0020288548241659153,0.0,0.010820559062218215,0.0,0.0,0.010595130748422003,0.007439134355275023,0.0087917042380523,0.0,0.0,0.0040577096483318306,0.0,0.06289449954914338,0.012173128944995492,0.012623985572587917,0.011722272317403066,0.0,0.004508566275924256,0.0,0.0,0.0,0.003381424706943192,0.002705139765554554,0.00563570784490532,0.009017132551848512,0.0009017132551848512,0.0004508566275924256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,0.07829099307159354,0.03856812933025404,0.04480369515011547,0.022170900692840646,0.018706697459584296,0.017321016166281754,0.02401847575057737,0.013625866050808315,0.003926096997690531,0.0,0.006466512702078522,0.0325635103926097,0.010854503464203233,0.018475750577367205,0.05635103926096998,0.022401847575057737,0.019168591224018476,0.008775981524249422,0.10069284064665127,0.0,0.0325635103926097,0.015935334872979216,0.0,0.023094688221709007,0.026096997690531178,0.007390300230946882,0.006697459584295612,0.006004618937644342,0.013625866050808315,0.0,0.08383371824480369,0.009237875288683603,0.0,0.006004618937644342,0.008083140877598153,0.008545034642032332,0.021247113163972285,0.0013856812933025404,0.004387990762124711,0.008314087759815243,0.009237875288683603,0.0006928406466512702,0.0,0.007159353348729792,0.0,0.0,0.010392609699769052,0.005311778290993071,0.009006928406466512,0.0,0.0,0.007852193995381063,0.0,0.0628175519630485,0.015935334872979216,0.010623556581986143,0.008545034642032332,0.0,0.004157043879907622,0.0,0.0,0.0,0.004618937644341801,0.002771362586605081,0.005080831408775982,0.013163972286374134,0.0023094688221709007,0.0006928406466512702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,0.09456903539583897,0.023507160226965685,0.05620102674952716,0.016752229127262902,0.021615779519048906,0.019184004323155902,0.0262091326668468,0.02026479329910835,0.004323155903809781,0.0,0.0045933531477978925,0.031613077546609025,0.008916509051607674,0.024317751958930017,0.0621453661172656,0.017022426371251013,0.019454201567144017,0.007835720075655228,0.0978114023236963,0.0,0.03269386652256147,0.015131045663334234,0.0,0.01648203188327479,0.029451499594704136,0.0032423669278573357,0.005133747635774115,0.006214536611726561,0.011078087003512564,0.0,0.08754390705214807,0.009727100783572008,0.0,0.006484733855714671,0.004323155903809781,0.0021615779519048904,0.02458794920291813,0.0005403944879762226,0.0054039448797622265,0.01026749527154823,0.0027019724398811133,0.0010807889759524452,0.0,0.007565522831667117,0.0,0.0,0.01405025668738179,0.005944339367738449,0.006754931099702783,0.0,0.0,0.01026749527154823,0.0,0.06187516887327749,0.012699270467441232,0.017022426371251013,0.007295325587679005,0.0,0.0021615779519048904,0.0,0.0,0.0,0.0054039448797622265,0.002431775195893002,0.005674142123750338,0.007295325587679005,0.0018913807079167792,0.0010807889759524452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,0.11858608893956671,0.07269099201824401,0.02993158494868871,0.020524515393386546,0.027936145952109463,0.021664766248574687,0.014823261117445839,0.011972633979475485,0.00028506271379703536,0.0,0.003990877993158495,0.026225769669327253,0.00855188141391106,0.011117445838084378,0.07326111744583809,0.022234891676168756,0.013683010262257697,0.010832383124287344,0.08979475484606614,0.0,0.019954389965792473,0.018529076396807297,0.0,0.019954389965792473,0.031071835803876853,0.004846066134549601,0.0068415051311288486,0.002280501710376283,0.009122006841505131,0.0,0.10119726339794755,0.0037058152793614596,0.0,0.005701254275940707,0.006556442417331813,0.005701254275940707,0.022234891676168756,0.0,0.0037058152793614596,0.009122006841505131,0.0068415051311288486,0.00028506271379703536,0.0,0.006271379703534778,0.0,0.0,0.008266818700114024,0.005131128848346636,0.005701254275940707,0.0,0.0,0.0034207525655644243,0.0,0.059578107183580385,0.0019954389965792475,0.015108323831242873,0.0068415051311288486,0.0,0.0068415051311288486,0.0008551881413911061,0.0,0.0,0.006556442417331813,0.003135689851767389,0.004846066134549601,0.007411630558722919,0.0014253135689851768,0.0008551881413911061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,0.08152278407998462,0.04133820419150164,0.04479907710055758,0.021149778888675256,0.02518746394924053,0.019227071716977504,0.03210920976735243,0.014228033070563353,0.004806767929244376,0.0,0.004806767929244376,0.03153239761584311,0.012689867333205153,0.01826571813112863,0.05210536435300904,0.023457027494712554,0.014035762353393579,0.007306287252451452,0.08113824264564506,0.0,0.037300519130936356,0.020188425302826378,0.0,0.028071524706787157,0.02364929821188233,0.005768121515093251,0.006921745818111902,0.005768121515093251,0.02172659104018458,0.0,0.07479330897904249,0.0071140165352816765,0.0,0.005575850797923477,0.006152662949432801,0.008459911555470103,0.022303403191693907,0.0003845414343395501,0.004037685060565276,0.006729475100942127,0.007883099403960777,0.0009613535858488752,0.0,0.008652182272639877,0.0,0.0,0.009805806575658528,0.003845414343395501,0.007690828686791002,0.0,0.0,0.02134204960584503,0.0,0.056143049413574314,0.013843491636223804,0.013458950201884253,0.008267640838300326,0.0,0.005191309363583926,0.0013458950201884253,0.0,0.0,0.003845414343395501,0.0032686021918861756,0.003845414343395501,0.013458950201884253,0.0013458950201884253,0.0011536243030186503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,0.10138781804163455,0.030647648419429453,0.04163454124903624,0.023515805705474173,0.030262143407864303,0.02120277563608327,0.029683885890516577,0.01599845797995374,0.0026985350809560524,0.0,0.0019275250578257518,0.028912875867386275,0.008866615265998457,0.018504240555127217,0.048766383962991516,0.02313030069390902,0.017154973014649192,0.010215882806476484,0.08558211256746338,0.0,0.03469545104086353,0.01985350809560524,0.0,0.022552043176561294,0.026214340786430222,0.0038550501156515036,0.007710100231303007,0.0050115651503469544,0.013299922898997688,0.0,0.07941403238242097,0.00481881264456438,0.0,0.004433307632999229,0.0032767925983037778,0.0050115651503469544,0.023323053199691596,0.001156515034695451,0.007131842713955281,0.007517347725520432,0.006746337702390131,0.0009637625289128759,0.0,0.006939090208172706,0.0,0.0,0.012143407864302236,0.00558982266769468,0.006939090208172706,0.0,0.0,0.01831148804934464,0.0,0.06341557440246723,0.014070932922127988,0.013492675404780262,0.007131842713955281,0.0,0.00520431765612953,0.0013492675404780262,0.0,0.0,0.0038550501156515036,0.0032767925983037778,0.0050115651503469544,0.013878180416345412,0.00038550501156515033,0.0019275250578257518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,0.057828188917813314,0.03402751952398661,0.04072145779100037,0.021569356638155446,0.020453700260319823,0.021011528449237635,0.021011528449237635,0.010226850130159911,0.004090740052063964,0.0,0.004834510970621049,0.03439940498326515,0.013759761993306061,0.022499070286351803,0.06061732986240238,0.0347712904425437,0.020453700260319823,0.0083674228337672,0.08404611379695054,0.0,0.03960580141316475,0.014131647452584604,0.0,0.037746374116772036,0.024358497582744516,0.004462625511342506,0.008739308293045742,0.006322052807735217,0.019895872071402008,0.0,0.08181480104127929,0.009854964670881369,0.0,0.0042766827817032355,0.003718854592785422,0.005578281889178133,0.021197471178876905,0.0009297136481963555,0.005950167348456675,0.008925251022685012,0.0057642246188174045,0.0005578281889178133,0.0,0.007995537374488658,0.0,0.0,0.013015991074748977,0.00669393826701376,0.00334696913350688,0.0,0.0,0.0083674228337672,0.0,0.05894384529564894,0.0167348456675344,0.0180364447750093,0.008181480104127928,0.0,0.009297136481963555,0.0005578281889178133,0.0,0.0,0.004090740052063964,0.003718854592785422,0.005392339159538862,0.013759761993306061,0.0007437709185570844,0.0026031982149497955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,0.020942408376963352,0.044284467713787086,0.03381326352530541,0.00894415357766143,0.0041448516579406635,0.01592495636998255,0.018979057591623036,0.004799301919720768,0.004581151832460733,0.0,0.004799301919720768,0.04275741710296684,0.019197207678883072,0.025523560209424083,0.0700261780104712,0.0281413612565445,0.027050610820244327,0.0034904013961605585,0.10056719022687609,0.0,0.025087260034904014,0.004581151832460733,0.0,0.03643106457242583,0.03294066317626527,0.0034904013961605585,0.007417102966841187,0.006980802792321117,0.012434554973821989,0.0,0.10427574171029669,0.011343804537521814,0.0,0.008726003490401396,0.005235602094240838,0.00807155322862129,0.030541012216404886,0.0008726003490401396,0.007853403141361256,0.013961605584642234,0.006544502617801047,0.0008726003490401396,0.0,0.00981675392670157,0.0,0.0,0.01287085514834206,0.006980802792321117,0.008289703315881327,0.0,0.0,0.0017452006980802793,0.0,0.07046247818499127,0.01767015706806283,0.02006980802792321,0.012652705061082025,0.0,0.00894415357766143,0.0013089005235602095,0.0,0.0,0.006762652705061082,0.005235602094240838,0.006762652705061082,0.0030541012216404886,0.0013089005235602095,0.0004363001745200698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,0.008736559139784945,0.042114695340501794,0.01635304659498208,0.005376344086021506,0.0011200716845878136,0.008960573476702509,0.010080645161290322,0.0029121863799283156,0.004032258064516129,0.0,0.005152329749103943,0.0492831541218638,0.015008960573476702,0.029121863799283155,0.058019713261648745,0.0492831541218638,0.035842293906810034,0.0011200716845878136,0.11447132616487456,0.0,0.006496415770609319,0.004032258064516129,0.0,0.054883512544802865,0.043010752688172046,0.004704301075268817,0.004256272401433692,0.0,0.00246415770609319,0.0,0.0943100358422939,0.009632616487455198,0.0,0.008960573476702509,0.007168458781362007,0.008512544802867384,0.04077060931899642,0.00022401433691756272,0.01232078853046595,0.020161290322580645,0.009632616487455198,0.00044802867383512545,0.0,0.017921146953405017,0.0,0.0,0.0076164874551971325,0.0038082437275985663,0.005152329749103943,0.0,0.0,0.00022401433691756272,0.0,0.09274193548387097,0.01478494623655914,0.02441756272401434,0.01232078853046595,0.0,0.008064516129032258,0.0011200716845878136,0.0,0.0,0.00739247311827957,0.006496415770609319,0.008064516129032258,0.0006720430107526882,0.0,0.00022401433691756272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,0.06550783597614535,0.051222782118256205,0.04174564282742361,0.012528315843003098,0.01752115020110027,0.012343396051962462,0.01853820905182377,0.01197355646988119,0.003929545559613517,0.0,0.008413850492348943,0.026952059544172714,0.008275160649068466,0.024686792103924923,0.06943738153575886,0.022051685081595856,0.007211871850584809,0.0075817114326660814,0.08335259581156673,0.0,0.020711016596551245,0.012066016365401507,0.0,0.02251398455919745,0.03157505432018862,0.007304331746105127,0.00813647080578799,0.0038370856640931998,0.010771577828117055,0.0,0.08737460126670057,0.008044010910267671,0.0,0.005593823678979243,0.008691230178909898,0.010447968193795941,0.024871711894965558,0.0012019786417641347,0.0070731820073043315,0.01289815542508437,0.010586658037076419,0.0010170588507234987,0.0,0.009893208820674033,0.0,0.0,0.010771577828117055,0.00809024085802783,0.006749572372983219,0.0,0.0,0.007396791641625445,0.0,0.08108732837131893,0.021127086126392677,0.01627294161157598,0.0143312838056493,0.0,0.006009893208820674,0.0025426471268087465,0.0,0.0,0.006610882529702741,0.0034672460820119274,0.006842032268503537,0.008737460126670057,0.0012482085895242937,0.0008321390596828626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,0.0171875,0.0421875,0.046875,0.0171875,0.01875,0.01640625,0.0234375,0.01953125,0.009375,0.0,0.00546875,0.01640625,0.00390625,0.0203125,0.08203125,0.02578125,0.0140625,0.00859375,0.07265625,0.0,0.028125,0.0078125,0.0,0.02265625,0.0296875,0.01171875,0.01171875,0.00625,0.02109375,0.0,0.0828125,0.00625,0.0,0.00625,0.01015625,0.0140625,0.02578125,0.00390625,0.00546875,0.00546875,0.01328125,0.00078125,0.0,0.01328125,0.0,0.0,0.01484375,0.00703125,0.0109375,0.0,0.0,0.0125,0.0,0.0734375,0.01640625,0.0171875,0.0140625,0.0,0.0078125,0.0046875,0.0,0.0,0.00859375,0.00390625,0.00625,0.0140625,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,0.01327433628318584,0.061946902654867256,0.05309734513274336,0.022123893805309734,0.01327433628318584,0.004424778761061947,0.017699115044247787,0.017699115044247787,0.0,0.0,0.0,0.035398230088495575,0.004424778761061947,0.030973451327433628,0.05309734513274336,0.008849557522123894,0.19469026548672566,0.004424778761061947,0.0752212389380531,0.0,0.04424778761061947,0.0,0.0,0.01327433628318584,0.017699115044247787,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.017699115044247787,0.0,0.030973451327433628,0.008849557522123894,0.0,0.008849557522123894,0.008849557522123894,0.01327433628318584,0.02654867256637168,0.0,0.0,0.004424778761061947,0.01327433628318584,0.0,0.0,0.004424778761061947,0.0,0.0,0.004424778761061947,0.017699115044247787,0.004424778761061947,0.0,0.0,0.022123893805309734,0.0,0.03982300884955752,0.01327433628318584,0.017699115044247787,0.017699115044247787,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.01327433628318584,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,0.01744186046511628,0.03488372093023256,0.029069767441860465,0.01744186046511628,0.011627906976744186,0.011627906976744186,0.029069767441860465,0.01744186046511628,0.005813953488372093,0.0,0.011627906976744186,0.01744186046511628,0.0,0.0,0.05813953488372093,0.01744186046511628,0.3023255813953488,0.0,0.0755813953488372,0.0,0.01744186046511628,0.005813953488372093,0.0,0.005813953488372093,0.01744186046511628,0.005813953488372093,0.01744186046511628,0.0,0.01744186046511628,0.0,0.05813953488372093,0.011627906976744186,0.0,0.005813953488372093,0.01744186046511628,0.005813953488372093,0.029069767441860465,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.011627906976744186,0.0,0.0,0.005813953488372093,0.005813953488372093,0.0,0.0,0.0,0.005813953488372093,0.0,0.05232558139534884,0.011627906976744186,0.011627906976744186,0.0,0.0,0.005813953488372093,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-04,0.023923444976076555,0.06220095693779904,0.04784688995215311,0.009569377990430622,0.004784688995215311,0.0,0.019138755980861243,0.014354066985645933,0.009569377990430622,0.0,0.0,0.019138755980861243,0.0,0.028708133971291867,0.0430622009569378,0.009569377990430622,0.22009569377990432,0.004784688995215311,0.05741626794258373,0.0,0.03827751196172249,0.009569377990430622,0.0,0.009569377990430622,0.014354066985645933,0.0,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.0,0.0430622009569378,0.004784688995215311,0.0,0.0,0.019138755980861243,0.004784688995215311,0.019138755980861243,0.0,0.009569377990430622,0.004784688995215311,0.004784688995215311,0.0,0.0,0.004784688995215311,0.0,0.0,0.023923444976076555,0.009569377990430622,0.004784688995215311,0.0,0.0,0.009569377990430622,0.0,0.11961722488038277,0.004784688995215311,0.028708133971291867,0.009569377990430622,0.0,0.004784688995215311,0.004784688995215311,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05,0.022727272727272728,0.045454545454545456,0.03977272727272727,0.014204545454545454,0.008522727272727272,0.002840909090909091,0.02556818181818182,0.014204545454545454,0.0,0.0,0.017045454545454544,0.04261363636363636,0.002840909090909091,0.022727272727272728,0.056818181818181816,0.017045454545454544,0.15056818181818182,0.002840909090909091,0.0625,0.0,0.008522727272727272,0.008522727272727272,0.0,0.017045454545454544,0.04261363636363636,0.008522727272727272,0.005681818181818182,0.002840909090909091,0.011363636363636364,0.0,0.08238636363636363,0.008522727272727272,0.0,0.002840909090909091,0.008522727272727272,0.002840909090909091,0.017045454545454544,0.005681818181818182,0.008522727272727272,0.011363636363636364,0.011363636363636364,0.0,0.0,0.008522727272727272,0.0,0.0,0.008522727272727272,0.014204545454545454,0.011363636363636364,0.0,0.0,0.017045454545454544,0.0,0.05965909090909091,0.008522727272727272,0.017045454545454544,0.017045454545454544,0.0,0.002840909090909091,0.002840909090909091,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,0.00554016620498615,0.05263157894736842,0.019390581717451522,0.013850415512465374,0.0110803324099723,0.0110803324099723,0.01662049861495845,0.008310249307479225,0.0,0.0,0.01662049861495845,0.04986149584487535,0.00554016620498615,0.024930747922437674,0.05817174515235457,0.008310249307479225,0.17174515235457063,0.0,0.08587257617728532,0.0,0.013850415512465374,0.0110803324099723,0.0,0.0110803324099723,0.019390581717451522,0.008310249307479225,0.008310249307479225,0.002770083102493075,0.008310249307479225,0.0,0.07756232686980609,0.00554016620498615,0.0,0.002770083102493075,0.0110803324099723,0.008310249307479225,0.0332409972299169,0.0,0.00554016620498615,0.002770083102493075,0.013850415512465374,0.002770083102493075,0.0,0.00554016620498615,0.0,0.0,0.0221606648199446,0.00554016620498615,0.00554016620498615,0.0,0.0,0.008310249307479225,0.0,0.06925207756232687,0.0221606648199446,0.0221606648199446,0.00554016620498615,0.0,0.002770083102493075,0.00554016620498615,0.0,0.0,0.008310249307479225,0.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,0.0072992700729927005,0.04744525547445255,0.040145985401459854,0.0036496350364963502,0.010948905109489052,0.0036496350364963502,0.010948905109489052,0.010948905109489052,0.010948905109489052,0.0,0.0036496350364963502,0.021897810218978103,0.0036496350364963502,0.021897810218978103,0.04744525547445255,0.01824817518248175,0.15328467153284672,0.0036496350364963502,0.072992700729927,0.0,0.014598540145985401,0.0,0.0,0.0072992700729927005,0.025547445255474453,0.010948905109489052,0.0072992700729927005,0.0036496350364963502,0.014598540145985401,0.0,0.08029197080291971,0.0072992700729927005,0.0,0.0072992700729927005,0.0036496350364963502,0.0072992700729927005,0.032846715328467155,0.0,0.010948905109489052,0.0036496350364963502,0.010948905109489052,0.0,0.0,0.014598540145985401,0.0,0.0,0.029197080291970802,0.0072992700729927005,0.010948905109489052,0.0,0.0,0.010948905109489052,0.0,0.08759124087591241,0.029197080291970802,0.029197080291970802,0.014598540145985401,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-08,0.013961605584642234,0.08027923211169284,0.055846422338568937,0.008726003490401396,0.017452006980802792,0.005235602094240838,0.017452006980802792,0.012216404886561954,0.0034904013961605585,0.0,0.0034904013961605585,0.03664921465968586,0.005235602094240838,0.034904013961605584,0.055846422338568937,0.013961605584642234,0.029668411867364748,0.0034904013961605585,0.08202443280977312,0.0,0.006980802792321117,0.0017452006980802793,0.0,0.010471204188481676,0.02268760907504363,0.0017452006980802793,0.010471204188481676,0.006980802792321117,0.006980802792321117,0.0,0.08900523560209424,0.019197207678883072,0.0,0.0,0.012216404886561954,0.008726003490401396,0.03315881326352531,0.0034904013961605585,0.0017452006980802793,0.0,0.006980802792321117,0.0,0.0,0.02617801047120419,0.0,0.0,0.02617801047120419,0.005235602094240838,0.0,0.0,0.0,0.006980802792321117,0.0,0.10471204188481675,0.038394415357766144,0.02617801047120419,0.015706806282722512,0.0,0.006980802792321117,0.0034904013961605585,0.0,0.0,0.005235602094240838,0.0017452006980802793,0.005235602094240838,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,0.05154028436018957,0.045023696682464455,0.04265402843601896,0.01066350710900474,0.006516587677725118,0.012440758293838863,0.018957345971563982,0.017180094786729858,0.006516587677725118,0.0,0.004146919431279621,0.020734597156398103,0.006516587677725118,0.03139810426540284,0.08649289099526067,0.02428909952606635,0.037914691943127965,0.004739336492890996,0.052132701421800945,0.0,0.015995260663507108,0.004739336492890996,0.0,0.015402843601895734,0.03850710900473934,0.00533175355450237,0.009478672985781991,0.004739336492890996,0.013625592417061612,0.0,0.08056872037914692,0.01066350710900474,0.0,0.009478672985781991,0.006516587677725118,0.007701421800947867,0.022511848341232227,0.0005924170616113745,0.009478672985781991,0.013625592417061612,0.011848341232227487,0.0017772511848341231,0.0,0.008293838862559242,0.0,0.0,0.018957345971563982,0.006516587677725118,0.008293838862559242,0.0,0.0,0.011255924170616114,0.0,0.08530805687203792,0.027251184834123223,0.018957345971563982,0.012440758293838863,0.0,0.0071090047393364926,0.004739336492890996,0.0,0.0,0.0035545023696682463,0.0035545023696682463,0.008886255924170616,0.011255924170616114,0.0005924170616113745,0.0005924170616113745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,0.07449700924415444,0.0511147362697118,0.05546492659053834,0.011419249592169658,0.011419249592169658,0.008700380641653072,0.009787928221859706,0.008156606851549755,0.008700380641653072,0.0,0.005981511691136488,0.02066340402392605,0.0038064165307232192,0.031538879825992384,0.06634040239260468,0.009787928221859706,0.040783034257748776,0.004350190320826536,0.10059815116911365,0.0,0.012506797172376292,0.004350190320826536,0.0,0.009787928221859706,0.026644915715062535,0.005981511691136488,0.011419249592169658,0.005437737901033171,0.005437737901033171,0.0,0.07069059271343121,0.005981511691136488,0.0,0.0070690592713431215,0.005981511691136488,0.0070690592713431215,0.026644915715062535,0.002175095160413268,0.009244154431756389,0.010331702011963024,0.011963023382272975,0.001087547580206634,0.0,0.0076128330614464385,0.0,0.0,0.01957585644371941,0.008156606851549755,0.005981511691136488,0.0,0.0,0.005981511691136488,0.0,0.11582381729200653,0.005437737901033171,0.01957585644371941,0.01957585644371941,0.0,0.004893964110929853,0.004893964110929853,0.0,0.0,0.004350190320826536,0.0032626427406199023,0.004893964110929853,0.005437737901033171,0.001087547580206634,0.000543773790103317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-11,0.07430424209673062,0.054039448797622264,0.041880572818157255,0.015131045663334234,0.01459065117535801,0.008916509051607674,0.019454201567144017,0.011078087003512564,0.007565522831667117,0.0,0.008646311807619562,0.027019724398811132,0.005674142123750338,0.0286409078627398,0.0713320724128614,0.01837341259119157,0.01810321534720346,0.009727100783572008,0.07403404485274251,0.0,0.02053499054309646,0.009456903539583896,0.0,0.015131045663334234,0.02674952715482302,0.008916509051607674,0.01026749527154823,0.0037827614158335585,0.01459065117535801,0.0,0.06754931099702784,0.012969467711429343,0.0,0.0054039448797622265,0.008376114563631451,0.012158875979465009,0.024317751958930017,0.0021615779519048904,0.009186706295595785,0.00810591731964334,0.01405025668738179,0.0013509862199405566,0.0,0.00810591731964334,0.0,0.0,0.021885976763037017,0.011348284247500676,0.005674142123750338,0.0,0.0,0.012158875979465009,0.0,0.06863009997298028,0.019994596055120238,0.019724398811132127,0.014860848419346123,0.0,0.00810591731964334,0.0035125641718454473,0.0,0.0,0.008376114563631451,0.004323155903809781,0.0018913807079167792,0.006484733855714671,0.0013509862199405566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
